graph_type,num_nodes,num_edges,nodes,edges,ratio_n_m,ratio_m_n,density,starting_node,target_node,path_length,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,astar_alg_avg_duration,astar_alg_median_duration,astar_alg_std_duration,astar_alg_avg_memory_used,astar_alg_median_memory_used,astar_alg_std_memory_used,dijkstra_alg_avg_duration,dijkstra_alg_median_duration,dijkstra_alg_std_duration,dijkstra_alg_avg_memory_used,dijkstra_alg_median_memory_used,dijkstra_alg_std_memory_used,bfs_alg_avg_duration,bfs_alg_median_duration,bfs_alg_std_duration,bfs_alg_avg_memory_used,bfs_alg_median_memory_used,bfs_alg_std_memory_used,dfs_alg_avg_duration,dfs_alg_median_duration,dfs_alg_std_duration,dfs_alg_avg_memory_used,dfs_alg_median_memory_used,dfs_alg_std_memory_used
generate_random_graph,3250,772260,3250,772260,0.004208427213632715,237.61846153846153,0.14627175225513175,800,2193,2,409,548,475.23692307692306,475.0,462.0,489.0,0.04281370619990001,6.355010683808239,1.0860008666592573,1.0850706999917747,0.0023102308782441037,138757369.33333334,1523139,194078543.70035964,9.608853033331494,9.598852099996293,0.014387030193007709,65104886.666666664,1817799,89606378.87408663,1.5720540666710197,1.5690841000032378,0.013425783333142849,64074876.666666664,198739,90334534.14133853,5.545414833327716,5.559989999994286,0.028959213815281385,64073386.666666664,344971,90230510.77556558
generate_random_graph,3251,711688,3251,711688,0.004568012949494722,218.91356505690555,0.1347160400350188,1607,409,2,371,505,437.8271301138111,438.0,425.0,451.0,0.044833625954706274,6.307751430522239,0.45505336666246876,0.4544807999918703,0.0011252509825769438,129373291.66666667,1249208,181194850.7291517,9.44598559999819,9.443351800000528,0.021001626106449477,60067098.666666664,1776591,82441811.16581035,3.707555899998018,3.7061664999928325,0.0020313814790170284,59060936.666666664,327875,83153440.63073497,4.526337066665292,4.545127999997931,0.027180711765072207,59054737.333333336,311387,83157205.28021413
generate_random_graph,3252,662077,3252,662077,0.004911815393073615,203.59071340713407,0.12524805500285086,1595,2010,2,342,482,407.18142681426815,407.0,394.0,420.0,0.04692730283332734,6.269933012162411,4.905620399993495,4.909704399993643,0.022428789899873895,122144487.0,1782211,170322744.45610183,9.213526266665818,9.215448300004937,0.016832776883395704,55942954.0,1746119,76657790.10973209,1.3394523999935093,1.338035699998727,0.0035829926724578794,54914954.0,195603,77384882.24958175,0.45258603333301534,0.4525493999972241,0.0004929876289887985,54913834.666666664,194139,77385369.68185626
generate_random_regular_graph,3253,9759,3253,9759,0.3333333333333333,3.0,0.0018450184501845018,2011,2669,5,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,6.336138033332342,6.333546800000477,0.024535444302696243,30044546.333333332,484971,41804762.90704112,7.027862133341841,7.030116000009002,0.006215182617149551,28695227.666666668,484863,39899796.56870059,5.510558900001342,5.517446300000302,0.01322757480036848,28497502.0,303595,39976937.089734286,1.1276006333355326,1.1281118000042625,0.0039657774721403045,28479177.333333332,276403,39989607.5995713
generate_dense_random_graph,3254,493029,3254,493029,0.006600017443192997,151.51475107559926,0.09315385863854858,611,1885,2,244,362,303.0295021511985,303.0,292.0,314.0,0.05541455194668804,6.092545131649306,4.346341566662886,4.3452935999957845,0.021512631948555804,91788101.0,1700507,127507882.18188998,8.707858999997066,8.720741199998884,0.023101222310076486,41879938.0,1651271,56957241.67154939,5.3783086000039475,5.36988850000489,0.015921982690981815,40974151.333333336,300915,57597921.036483206,5.023344900003091,5.019401199999265,0.01936925294866452,40984192.0,332747,57590529.21612147
generate_random_graph,3255,170587,3255,170587,0.019081172656767516,52.40768049155146,0.0322112357047028,1148,1884,2,70,138,104.81536098310292,105.0,98.0,111.0,0.09681323918650973,5.37555927389023,5.960502766669379,5.983336600009352,0.058343077960452815,47652605.0,1401011,65509155.11272317,7.663011200003287,7.7006092999945395,0.06837817137547866,30549930.666666668,1391103,41329316.62945066,1.0009691333349717,1.0011357000039425,0.0011676260539591914,29837168.666666668,182227,41938454.637513064,4.501733166670117,4.4970687000022735,0.02408202601994979,29830022.666666668,310171,41838211.25677613
generate_dense_random_graph,3256,75001,3256,75001,0.04341275449660671,23.034705159705158,0.014153428669557702,2781,2357,3,26,73,46.069410319410316,46.0,41.0,51.0,0.14581256143619015,4.779383221134249,7.674243399999493,7.684621199994581,0.028021198104767685,38045563.0,1142115,52205519.1263996,7.342570799999521,7.3461750999995274,0.01732781980325065,29679662.666666668,1142383,40359340.955040514,3.5738832666635667,3.572401199999149,0.0021086995076789,29073759.333333332,287619,40787952.76721171,0.7932891666666061,0.7925673999998253,0.003396366222036866,29037317.333333332,177915,40813392.122911945
generate_random_regular_graph,3257,13028,3257,13028,0.25,4.0,0.002457002457002457,3065,855,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,4.736062833331137,4.736734799997066,0.0055680375999463605,30378597.666666668,570963,42259078.85147172,7.119573499997689,7.130718100001104,0.02134218689872818,28852353.0,570991,39996898.283966206,6.971905200000037,6.972978899997543,0.012612554872411157,28642136.666666668,308427,40077429.020075224,6.470359600003576,6.471990799997002,0.00694659034638562,28642286.666666668,310931,40077019.11595874
generate_random_graph,3258,760608,3258,760608,0.004283415372964786,233.4585635359116,0.14335803717280418,1456,1962,2,404,537,466.9171270718232,467.0,454.0,481.0,0.04315476261102605,6.341806591729167,4.021647533333938,4.017902300009155,0.012430800243189995,137198959.0,1843083,191526895.73572317,9.590653933332456,9.602459699992323,0.03568748955345895,64135798.666666664,1812519,88143439.37653449,3.6125873333367053,3.616481700009899,0.013314629643672398,63105778.0,328899,88872249.53014389,2.926595233332288,2.9234121999907074,0.006861763765763051,63061285.333333336,197339,88903079.43002206
generate_delaunay_graph,3259,9754,3259,9754,0.3341193356571663,2.9929426204357163,0.0018372882875602925,3188,2919,16,3,12,5.985885240871433,6.0,5.0,7.0,0.2257928406890551,2.4503173878664937,4.2163870333364075,4.219271699999808,0.005462623136349961,30009166.333333332,281443,42146067.27595587,7.26310850000785,7.261520600004587,0.015339315090513825,28675504.0,340463,40071804.92945209,2.296295899999677,2.3017706999962684,0.009324212119013678,28502459.333333332,80907,40194297.508658156,3.6261964999963916,3.633343800000148,0.01635949827619614,28534241.0,119139,40185175.35977635
generate_random_graph,3260,321618,3260,321618,0.010136248593051385,98.6558282208589,0.06054361965072654,1164,1585,2,141,247,197.3116564417178,197.0,188.0,206.0,0.06910867726921328,5.792448893727784,3.6736941333365394,3.670102800009772,0.012760297706748747,64460607.333333336,1447219,89114552.44090612,8.16910730000624,8.148469000007026,0.03813958904151566,32024500.0,1597135,43033971.44150817,6.986000666666466,6.951300000000629,0.05218454795708957,31130895.333333332,320163,43666417.45386292,5.735895433337039,5.7336318000016036,0.012400461524947627,31127149.333333332,312043,43668368.94620325
generate_delaunay_graph,3261,9760,3261,9760,0.3341188524590164,2.992946948788715,0.0018361637722630155,719,2347,21,3,12,5.98589389757743,6.0,5.0,7.0,0.22606425123544716,2.4512406538796117,2.647515200000877,2.647869599997648,0.013547506337424868,30032668.666666668,263651,42204596.43739483,7.281280066667629,7.283194400006323,0.02124097856587675,28710282.666666668,340631,40121085.558534,1.7699935000079374,1.7709471000125632,0.004585325703174849,28536656.666666668,79875,40243989.20190916,1.63515180000104,1.6329919999989215,0.006752822144071207,28558905.0,108907,40234395.64850655
generate_dense_random_graph,3262,891609,3262,891609,0.003658554366319766,273.33200490496625,0.16763692419807807,1488,339,2,473,628,546.6640098099325,547.0,532.0,561.0,0.03951946167872354,6.446409530967182,8.967246200001682,8.981618999998318,0.04093389553506591,166696296.66666666,1881899,233082779.08196998,10.03927786667191,10.038016200007405,0.0072927707669748,75013876.0,1881895,103424262.00082932,3.0613802000007126,3.0647832000104245,0.013017528317034047,73943412.66666667,201803,104286435.41351531,4.066495299998981,4.0688145000021905,0.010124189459847282,73971546.66666667,288843,104265944.11811785
generate_2d_grid_graph,3263,6262,3263,6262,0.5210795273075695,1.9190928593319032,0.001176635720007298,3046,2802,8,2,4,3.8381857186638064,4.0,4.0,4.0,0.09681503060084398,0.6460991905237283,0.1257311666655975,0.12580589999561198,0.00025953065523485325,30424405.0,57755,42944939.587545946,7.059203333332941,7.055094700001064,0.028594183085544688,28735145.0,348375,40249788.16198568,0.16479020000163777,0.164833600007114,0.00034145269419714314,28530742.0,60723,40262709.61823882,6.972432700005204,6.96954970000661,0.009057817467987195,28684862.333333332,269395,40259112.09812333
generate_dense_random_graph,3264,424946,3264,424946,0.0076809759357659565,130.19178921568627,0.07979882881746017,3010,2145,1,212,317,260.38357843137254,261.0,250.0,271.0,0.05996870848184517,5.983713655122471,5.569649966666475,5.580410800001118,0.023594447596576605,80656253.0,1653995,111727201.75133105,8.510541499999817,8.499088900003699,0.016627839300314008,36235020.0,1653847,49009971.78566285,0.33266956665708375,0.33264159999089316,0.0005560185281318791,35358138.0,338651,49630169.25134874,6.764136866661526,6.770898299990222,0.016238880993483126,35374338.666666664,317131,49618377.87340397
generate_2d_grid_graph,3265,5872,3265,5872,0.5560286103542235,1.798468606431853,0.0011020028225685373,2042,694,44,2,4,3.596937212863706,4.0,3.0,4.0,0.13706229490311814,0.9840191500839015,1.1241285999955533,1.1209632999962196,0.0052733836187298135,30412005.333333332,72187,42907101.36092993,7.035471733329662,7.031954099991708,0.016580313912258143,28770846.333333332,349951,40298048.616754316,0.8949532000018129,0.8935911000007764,0.005022046273585132,28566024.666666668,66099,40305004.031844184,3.07746506666687,3.0721258999983547,0.011252993858269182,28670921.666666668,151395,40332854.13962228
generate_random_regular_graph,3266,6532,3266,6532,0.5,2.0,0.001225114854517611,2388,2971,6,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,3.3552548333342807,3.359656900007394,0.007989718065699593,29704017.0,231611,41680395.07496185,7.037947833329478,7.0269258999906015,0.020156559496193303,28840654.333333332,402255,40322701.07164788,4.293650766664844,4.282898999997997,0.01850338389323846,28733726.0,295035,40323402.29938993,1.8760203666606685,1.8738735999941127,0.0036898242486356958,28631602.666666668,130651,40306455.01495918
generate_random_regular_graph,3267,9801,3267,9801,0.3333333333333333,3.0,0.001837109614206981,2332,2401,3,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,0.40583560000231955,0.4067101999971783,0.0014434635699907042,30001139.333333332,104648,42280034.824678704,7.097759633339592,7.098158100008732,0.012206855058032597,28986881.0,487679,40316709.20676958,0.10286653333362968,0.10296170000219718,0.0005632122399009805,28632008.666666668,65683,40398907.81238575,0.3855737000024722,0.3843644000007771,0.0019211914022985166,28645364.0,85931,40389160.10970484
generate_random_graph,3268,218642,3268,218642,0.014946808024075886,66.90391676866585,0.04095740236832926,904,1598,2,90,173,133.8078335373317,134.0,126.0,141.0,0.08400676200446486,5.518056835453856,3.806133599995519,3.808017100003781,0.005345052367545632,51686450.666666664,1333307,71210194.84806481,7.826152800000273,7.8376616000023205,0.03823903120904599,31263692.0,1482959,42119829.46133189,6.438087766669923,6.451611299999058,0.021702568842870706,30434722.0,289171,42706169.52710918,1.9070055333334797,1.9126355999906082,0.014751922971511214,30399026.666666668,183611,42731084.56967048
generate_delaunay_graph,3269,9784,3269,9784,0.3341169255928046,2.9929642092382993,0.0018316794426182983,848,1774,20,3,12,5.985928418476599,6.0,5.0,7.0,0.22657884543211573,2.4534279838489055,2.7779229000007035,2.7760032000078354,0.008369230743526258,30120978.0,107787,42445197.52686848,7.309556799994122,7.325064899996505,0.025830586920431317,28881571.666666668,343743,40363296.592355326,2.1583990333310794,2.1588923999952385,0.0016223242984479637,28676856.666666668,81003,40440796.81819727,5.159983200006536,5.16616310000245,0.012964425149352511,28776889.0,286291,40396475.757342696
generate_dense_random_graph,3270,839529,3270,839529,0.003895041148072312,256.73669724770645,0.15707353762478216,1628,2899,1,442,586,513.4733944954129,513.0,500.0,527.0,0.040071394251444965,6.38008211167847,0.805211033327699,0.8069891999912215,0.0035962014350048414,158013186.33333334,1484259,221365365.87963903,9.872189166669463,9.86890560000029,0.011458847555578982,70640377.33333333,1705079,97489256.45665328,0.990313233337171,0.99051970000437,0.0029041127884272804,69588498.0,201475,98128102.92042133,6.137261399999261,6.122474999996484,0.030773863494653005,69605658.66666667,255315,98115667.0867824
generate_dense_random_graph,3271,296499,3271,296499,0.011032077679857267,90.64475695505962,0.05544021832113738,2746,2493,2,134,235,181.28951391011924,181.0,173.0,190.0,0.07211221035894996,5.728311307359849,10.96184826666528,11.002325800000108,0.06765352457689973,65123710.333333336,1562875,89897176.94858816,8.184102466664626,8.181440100001055,0.030479183990753684,31943984.0,1541727,43071379.9457789,4.571336633336614,4.525762499994016,0.09787908999463656,31173171.333333332,327691,43721304.4274835,5.925132033332678,5.944238700001733,0.1503515987252666,31111492.0,292763,43659884.54379765
generate_delaunay_graph,3272,9793,3272,9793,0.3341162054528745,2.992970660146699,0.0018300034608050744,2519,3023,14,3,12,5.985941320293398,6.0,5.0,7.0,0.22617297683376214,2.451953586425104,11.424551566664983,11.421838599999319,0.04255876512006424,30330049.333333332,341323,42410469.15574955,7.747805633334792,7.751436100006686,0.03665688110721737,28934705.333333332,342079,40436204.395323426,6.092667266663436,6.121179800000391,0.04846692217474692,28797050.0,256603,40467018.10431222,0.22227623333553007,0.2223666000063531,0.0008249762067124634,28719042.666666668,65787,40521845.39736284
generate_2d_grid_graph,3273,5452,3273,5452,0.6003301540719003,1.6657500763825237,0.0010181846432656013,877,370,507,2,4,3.3315001527650474,3.0,3.0,4.0,0.14208054552009922,0.9305575366534218,6.111926133332115,6.119816599995829,0.012493096072198766,29803564.333333332,310800,41814074.15620676,7.51795666666779,7.522106599994004,0.016915775511546917,28963417.666666668,353535,40460608.53596022,4.985474633334282,5.000324900000123,0.02304725499309076,28776888.666666668,252155,40444796.12000166,4.338896933336703,4.348317800002405,0.02771206200682955,28799340.0,286035,40428633.56265622
generate_random_graph,3274,751637,3274,751637,0.004355826017080054,229.57758094074526,0.14028572009822504,2892,2169,2,384,529,459.1551618814905,459.0,446.0,472.0,0.04393980563945406,6.344752667822164,3.2660908666681885,3.263716600005864,0.009865837501349312,135912643.33333334,1809467,189755169.51936316,10.353532333329591,10.362864299997455,0.024122584378986445,63398398.666666664,1814943,87092180.84902021,4.468414799999057,4.471498799990513,0.004896950889912028,62359164.666666664,312435,87827190.8502973,3.3446486333365706,3.3333284000109416,0.024051530194571683,62319917.333333336,197339,87854626.74971266
generate_2d_grid_graph,3275,6394,3275,6394,0.5121989365029715,1.9523664122137405,0.0011926489995196948,635,2159,60,2,4,3.904732824427481,4.0,4.0,4.0,0.0762445962860725,0.45923657923620487,5.030927499998749,5.028528499999084,0.01092075957386323,30754089.666666668,279547,43202245.2308038,7.526236033329042,7.539529300003778,0.021690021249433353,28944363.666666668,349199,40544706.2175476,4.028921366664387,4.034684700003709,0.011524943919822766,28802795.0,108715,40579709.83097912,1.7262503999954788,1.7256805999932112,0.007221811002839136,28804190.333333332,110123,40579561.80986589
generate_2d_grid_graph,3276,6437,3276,6437,0.5089327326394283,1.9648962148962148,0.001199936619783948,2306,1030,36,2,4,3.9297924297924296,4.0,4.0,4.0,0.06622018187801006,0.3709825901424014,5.589085900001616,5.576356000005035,0.02908432295031305,30837289.666666668,300563,43185571.79647385,7.510557599996294,7.50275519999559,0.016105450068111055,28960961.0,348055,40464895.48868441,4.6612969666651525,4.644258500004071,0.028747344287193454,28850183.333333332,271739,40520754.388589434,4.969103566671644,4.980408700008411,0.03983279709153676,28928545.0,315907,40569270.01009281
generate_random_regular_graph,3277,13108,3277,13108,0.25,4.0,0.002442002442002442,3271,289,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,7.8018413333338685,7.806836899995687,0.033684501063387,30732595.666666668,570571,42760261.4893565,7.22649153333623,7.243247000005795,0.02396273978615839,29180881.0,510775,40608143.057319164,1.1995817666659907,1.1984124000009615,0.003208728918717912,28933520.666666668,290587,40612086.19655694,6.486421099999764,6.489266200005659,0.028405843555287802,28982046.666666668,312179,40577428.22483146
generate_dense_random_graph,3278,411068,3278,411068,0.007974349742621659,125.40207443563148,0.07653468076632987,1917,1236,2,206,305,250.80414887126295,250.0,240.0,262.0,0.06258392535301992,5.994930803703272,9.993276733332701,9.995760699996026,0.009451992043748459,78459913.0,1676883,108587625.013518,8.489627333338527,8.491503800003557,0.004232948095030349,35152217.333333336,1676879,47342346.625505246,4.439400733337,4.439010200003395,0.005020970377246029,34162293.333333336,191091,48042569.011050016,1.0373485999977372,1.0369291999959387,0.005601184538109989,34210816.0,189723,48113125.068485856
